OO=BGI*
Refined by: PUBLICATION YEARS=( 2016 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Genetic basis of PD-L1 overexpression in diffuse large B-cell lymphomas","Georgiou, Konstantinos; Chen, Longyun; Berglund, Mattias; Ren, Weicheng; de Miranda, Noel F. C. C.; Lisboa, Susana; Fangazio, Marco; Zhu, Shida; Hou, Yong; Wu, Kui; Fang, Wenfeng; Wang, Xianhuo; Meng, Bin; Zhang, Li; Zeng, Yixin; Bhagat, Govind; Nordenskjold, Magnus; Sundstrom, Christer; Enblad, Gunilla; Dalla-Favera, Riccardo; Zhang, Huilai; Teixeira, Manuel R.; Pasqualucci, Laura; Peng, Roujun; Pan-Hammarstrom, Qiang","","","","BLOOD","JUN 16 2016","2016","127","24","","","","3026","3034","","10.1182/blood-2015-12-686550","","","22","7.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","18","0"
"Characterization of the Gut Microbiome Using 16S or Shotgun Metagenomics","Jovel, Juan; Patterson, Jordan; Wang, Weiwei; Hotte, Naomi; O'Keefe, Sandra; Mitchel, Troy; Perry, Troy; Kao, Dina; Mason, Andrew L.; Madsen, Karen L.; Wong, Gane K-S","","","","FRONTIERS IN MICROBIOLOGY","APR 20 2016","2016","7","","","","","","","459","10.3389/fmicb.2016.00459","","","21","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","0"
"DNAJC6 Mutations Associated With Early-Onset Parkinson's Disease","Olgiati, Simone; Quadri, Marialuisa; Fang, Mingyan; Rood, Janneke P. M. A.; Saute, Jonas A.; Chien, Hsin Fen; Bouwkamp, Christian G.; Graafland, Josja; Minneboo, Michelle; Breedveld, Guido J.; Zhang, Jianguo; Verheijen, Frans W.; Boon, Agnita J. W.; Kievit, Anneke J. A.; Jardim, Laura Bannach; Mandemakers, Wim; Barbosa, Egberto Reis; Rieder, Carlos R. M.; Leenders, Klaus L.; Wang, Jun; Bonifati, Vincenzo","Int Parkinsonism Genetics Network","","","ANNALS OF NEUROLOGY","FEB 2016","2016","79","2","","","","244","256","","10.1002/ana.24553","","","20","6.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","1"
"Networking Our Way to Better Ecosystem Service Provision","Bohan, David A.; Landuyt, Dries; Ma, Athen; Macfadyen, Sarina; Martinet, Vincent; Massol, Francois; McInerny, Greg; Montoya, Jose M.; Mulder, Christian; Pascual, Unai; Pocock, Michael J. O.; White, Piran; Blanchemanche, Sandrine; Bonkowski, Michael; Bretagnolle, Vincent; Bronmark, Christer; Dicks, Lynn; Dumbrell, Alex; Eisenhauer, Nico; Friberg, Nikolai; Gessner, Mark O.; Gill, Richard J.; Gray, Clare; Haughton, Alison; Ibanez, Sebastien; Jensen, John; Jeppesen, Erik; Jokela, Jukka; Lacroix, Gerard; Lannou, Christian; Lavorel, Sandra; Le Galliard, Jean-Francois; Lescourret, Francoise; Liu, Shanlin; Loeuille, Nicolas; McLaughlin, Orla; Muggleton, Stephen; Penuelas, Josep; Petanidou, Theodora; Petit, Sandrine; Pomati, Francesco; Raffaelli, Dave; Rasmussen, Jes; Raybould, Alan; Reboud, Xavier; Richard, Guy; Scherber, Christoph; Scheu, Stefan; Sutherland, William J.; Tamaddoni-Nezhad, Alireza; ter Braak, Cajo; Termansen, Mette; Thompson, Murray S. A.; Tscharntke, Teja; Vacher, Corinne; van der Geest, Harm; Voigt, Winfried; Vonk, J. Arie; Zhou, Xin; Woodward, Guy","QUINTESSENCE Consortium","","","TRENDS IN ECOLOGY & EVOLUTION","FEB 2016","2016","31","2","","","","105","115","","10.1016/j.tree.2015.12.003","","","20","6.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","0"
"The genetic basis for ecological adaptation of the Atlantic herring revealed by genome sequencing","Barrio, Alvaro Martinez; Lamichhaney, Sangeet; Fan, Guangyi; Rafati, Nima; Pettersson, Mats; Zhang, He; Dainat, Jacques; Ekman, Diana; Hoppner, Marc; Jern, Patric; Martin, Marcel; Nystedt, Bjorn; Liu, Xin; Chen, Wenbin; Liang, Xinming; Shi, Chengcheng; Fu, Yuanyuan; Ma, Kailong; Zhan, Xiao; Feng, Chungang; Gustafson, Ulla; Rubin, Carl-Johan; Almen, Markus Sallman; Blass, Martina; Casini, Michele; Folkvord, Arild; Laikre, Linda; Ryman, Nils; Lee, Simon Ming-Yuen; Xu, Xun; Andersson, Leif","","","","ELIFE","MAY 3 2016","2016","5","","","","","","","e12081","10.7554/eLife.12081","","","18","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16","0"
"Integrated metabolomics and metagenomics analysis of plasma and urine identified microbial metabolites associated with coronary heart disease","Feng, Qiang; Liu, Zhipeng; Zhong, Shilong; Li, Ruijun; Xia, Huihua; Jie, Zhuye; Wen, Bo; Chen, Xiaomin; Yan, Wei; Fan, Yanqun; Guo, Zhenyu; Meng, Nan; Chen, Jiyan; Yu, Xiyong; Zhang, Zhiwei; Kristiansen, Karsten; Wang, Jun; Xu, Xun; He, Kunlun; Li, Guanglei","","","","SCIENTIFIC REPORTS","MAR 2 2016","2016","6","","","","","","","22525","10.1038/srep22525","","","18","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16","0"
"Novel loci and pathways significantly associated with longevity","Zeng, Yi; Nie, Chao; Min, Junxia; Liu, Xiaomin; Li, Mengmeng; Chen, Huashuai; Xu, Hanshi; Wang, Mingbang; Ni, Ting; Li, Yang; Yan, Han; Zhang, Jin-Pei; Song, Chun; Chi, Li-Qing; Wang, Han-Ming; Dong, Jie; Zheng, Gu-Yan; Lin, Li; Qian, Feng; Qi, Yanwei; Liu, Xiao; Cao, Hongzhi; Wang, Yinghao; Zhang, Lijuan; Li, Zhaochun; Zhou, Yufeng; Wang, Yan; Lu, Jiehua; Li, Jianxin; Qi, Ming; Bolund, Lars; Yashin, Anatoliy; Land, Kenneth C.; Gregory, Simon; Yang, Ze; Gottschalk, William; Tao, Wei; Wang, Jian; Wang, Jun; Xu, Xun; Bae, Harold; Nygaard, Marianne; Christiansen, Lene; Christensen, Kaare; Franceschi, Claudio; Lutz, Michael W.; Gu, Jun; Tan, Qihua; Perls, Thomas; Sebastiani, Paola; Deelen, Joris; Slagboom, Eline; Hauser, Elizabeth; Xu, Huji; Tian, Xiao-Li; Yang, Huanming; Vaupel, James W.","","","","SCIENTIFIC REPORTS","FEB 25 2016","2016","6","","","","","","","21243","10.1038/srep21243","","","18","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","0"
"The influence of a short-term gluten-free diet on the human gut microbiome","Bonder, Marc Jan; Tigchelaar, Ettje F.; Cai, Xianghang; Trynka, Gosia; Cenit, Maria C.; Hrdlickova, Barbara; Zhong, Huanzi; Vatanen, Tommi; Gevers, Dirk; Wijmenga, Cisca; Wang, Yang; Zhernakova, Alexandra","","","","GENOME MEDICINE","APR 21 2016","2016","8","","","","","","","45","10.1186/s13073-016-0295-y","","","17","5.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","0"
"Whole-Genome Sequencing Reveals Diverse Models of Structural Variations in Esophageal Squamous Cell Carcinoma","Cheng, Caixia; Zhou, Yong; Li, Hongyi; Xiong, Teng; Li, Shuaicheng; Bi, Yanghui; Kong, Pengzhou; Wang, Fang; Cui, Heyang; Li, Yaoping; Fang, Xiaodong; Yan, Ting; Li, Yike; Wang, Juan; Yang, Bin; Zhang, Ling; Jia, Zhiwu; Song, Bin; Hu, Xiaoling; Yang, Jie; Qiu, Haile; Zhang, Gehong; Liu, Jing; Xu, Enwei; Shi, Ruyi; Zhang, Yanyan; Liu, Haiyan; He, Chanting; Zhao, Zhenxiang; Qian, Yu; Rong, Ruizhou; Han, Zhiwei; Zhang, Yanlin; Luo, Wen; Wang, Jiaqian; Peng, Shaoliang; Yang, Xukui; Li, Xiangchun; Li, Lin; Fang, Hu; Liu, Xingmin; Ma, Li; Chen, Yunqing; Guo, Shiping; Chen, Xing; Xi, Yanfeng; Li, Guodong; Liang, Jianfang; Yang, Xiaofeng; Guo, Jiansheng; Jia, JunMei; Li, Qingshan; Cheng, Xiaolong; Zhan, Qimin; Cui, Yongping","","","","AMERICAN JOURNAL OF HUMAN GENETICS","FEB 4 2016","2016","98","2","","","","256","274","","10.1016/j.ajhg.2015.12.013","","","17","5.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","0"
"Deep sequencing of the MHC region in the Chinese population contributes to studies of complex disease","Zhou, Fusheng; Cao, Hongzhi; Zuo, Xianbo; Zhang, Tao; Zhang, Xiaoguang; Liu, Xiaomin; Xu, Ricong; Chen, Gang; Zhang, Yuanwei; Zheng, Xiaodong; Jin, Xin; Gao, Jinping; Mei, Junpu; Sheng, Yujun; Li, Qibin; Liang, Bo; Shen, Juan; Shen, Changbing; Jiang, Hui; Zhu, Caihong; Fan, Xing; Xu, Fengping; Yue, Min; Yin, Xianyong; Ye, Chen; Zhang, Cuicui; Liu, Xiao; Yu, Liang; Wu, Jinghua; Chen, Mengyun; Zhuang, Xuehan; Tang, Lili; Shao, Haojing; Wu, Longmao; Li, Jian; Xu, Yu; Zhang, Yijie; Zhao, Suli; Wang, Yu; Li, Ge; Xu, Hanshi; Zeng, Lei; Wang, Jianan; Bai, Mingzhou; Chen, Yanling; Chen, Wei; Kang, Tian; Wu, Yanyan; Xu, Xun; Zhu, Zhengwei; Cui, Yong; Wang, Zaixing; Yang, Chunjun; Wang, Peiguang; Xiang, Leihong; Chen, Xiang; Zhang, Anping; Gao, Xinghua; Zhang, Furen; Xu, Jinhua; Zheng, Min; Zheng, Jie; Zhang, Jianzhong; Yu, Xueqing; Li, Yingrui; Yang, Sen; Yang, Huanming; Wang, Jian; Liu, Jianjun; Hammarstrom, Lennart; Sun, Liangdan; Wang, Jun; Zhang, Xuejun","","","","NATURE GENETICS","JUL 2016","2016","48","7","","","","740","+","","10.1038/ng.3576","","","16","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","14","0"
"A targeted next-generation sequencing method for identifying clinically relevant mutation profiles in lung adenocarcinoma","Shao, Di; Lin, Yongping; Liu, Jilong; Wan, Liang; Liu, Zu; Cheng, Shaomin; Fei, Lingna; Deng, Rongqing; Wang, Jian; Chen, Xi; Liu, Liping; Gu, Xia; Liang, Wenhua; He, Ping; Wang, Jun; Ye, Mingzhi; He, Jianxing","","","","SCIENTIFIC REPORTS","MAR 3 2016","2016","6","","","","","","","22338","10.1038/srep22338","","","16","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","0"
"Reciprocal genomic evolution in the ant-fungus agricultural symbiosis","Nygaard, Sanne; Hu, Haofu; Li, Cai; Schiott, Morten; Chen, Zhensheng; Yang, Zhikai; Xie, Qiaolin; Ma, Chunyu; Deng, Yuan; Dikow, Rebecca B.; Rabeling, Christian; Nash, David R.; Wcislo, William T.; Brady, Sean G.; Schultz, Ted R.; Zhang, Guojie; Boomsma, Jacobus J.","","","","NATURE COMMUNICATIONS","JUL 2016","2016","7","","","","","","","12233","10.1038/ncomms12233","","","15","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","0"
"Roux-en-Y gastric bypass surgery of morbidly obese patients induces swift and persistent changes of the individual gut microbiota","Palleja, Albert; Kashani, Alireza; Allin, Kristine H.; Nielsen, Trine; Zhang, Chenchen; Li, Yin; Brach, Thorsten; Liang, Suisha; Feng, Qiang; Jorgensen, Nils Bruun; Bojsen-Moller, Kirstine N.; Dirksen, Carsten; Burgdorf, Kristoffer S.; Holst, Jens J.; Madsbad, Sten; Wang, Jun; Pedersen, Oluf; Hansen, Torben; Arumugam, Manimozhiyan","","","","GENOME MEDICINE","JUN 15 2016","2016","8","","","","","","","67","10.1186/s13073-016-0312-1","","","15","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","0"
"Mitochondrial capture enriches mito-DNA 100 fold, enabling PCR-free mitogenomics biodiversity analysis","Liu, Shanlin; Wang, Xin; Xie, Lin; Tan, Meihua; Li, Zhenyu; Su, Xu; Zhang, Hao; Misof, Bernhard; Kjer, Karl M.; Tang, Min; Niehuis, Oliver; Jiang, Hui; Zhou, Xin","","","","MOLECULAR ECOLOGY RESOURCES","MAR 2016","2016","16","2","","","","470","479","","10.1111/1755-0998.12472","","","15","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0"
"Draft genome of the Chinese mitten crab, Eriocheir sinensis","Song, Linsheng; Bian, Chao; Luo, Yongju; Wang, Lingling; You, Xinxin; Li, Jia; Qiu, Ying; Ma, Xingyu; Zhu, Zhifei; Ma, Liang; Wang, Zhaogen; Lei, Ying; Qiang, Jun; Li, Hongxia; Yu, Juhua; Wong, Alex; Xu, Junmin; Shi, Qiong; Xu, Pao","","","","GIGASCIENCE","JAN 28 2016","2016","5","","","","","","","5","10.1186/s13742-016-0112-y","","","15","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","9","0"
"Follicular versus luteal phase ovarian stimulation during the same menstrual cycle (DuoStim) in a reduced ovarian reserve population results in a similar euploid blastocyst formation rate: new insight in ovarian reserve exploitation","Ubaldi, Filippo Maria; Capalbo, Antonio; Vaiarelli, Alberto; Cimadomo, Danilo; Colamaria, Silvia; Alviggi, Carlo; Trabucco, Elisabetta; Venturella, Roberta; Vajta, Gabor; Rienzi, Laura","","","","FERTILITY AND STERILITY","JUN 2016","2016","105","6","","","","1488","U147","","10.1016/j.fertnstert.2016.03.002","","","14","4.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","0"
"The Asian arowana (Scleropages formosus) genome provides new insights into the evolution of an early lineage of teleosts","Bian, Chao; Hu, Yinchang; Ravi, Vydianathan; Kuznetsova, Inna S.; Shen, Xueyan; Mu, Xidong; Sun, Ying; You, Xinxin; Li, Jia; Li, Xiaofeng; Qiu, Ying; Tay, Boon-Hui; Thevasagayam, Natascha May; Komissarov, Aleksey S.; Trifonov, Vladimir; Kabilov, Marsel; Tupikin, Alexey; Luo, Jianren; Liu, Yi; Song, Hongmei; Liu, Chao; Wang, Xuejie; Gu, Dangen; Yang, Yexin; Li, Wujiao; Polgar, Gianluca; Fan, Guangyi; Zeng, Peng; Zhang, He; Xiong, Zijun; Tang, Zhujing; Peng, Chao; Ruan, Zhiqiang; Yu, Hui; Chen, Jieming; Fan, Mingjun; Huang, Yu; Wang, Min; Zhao, Xiaomeng; Hu, Guojun; Yang, Huanming; Wang, Jian; Wang, Jun; Xu, Xun; Song, Linsheng; Xu, Gangchun; Xu, Pao; Xu, Junmin; O'Brien, Stephen J.; Orban, Laszlo; Venkatesh, Byrappa; Shi, Qiong","","","","SCIENTIFIC REPORTS","APR 19 2016","2016","6","","","","","","","24501","10.1038/srep24501","","","14","4.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","0"
"Integrated analysis of microRNA regulatory network in nasopharyngeal carcinoma with deep sequencing","Wang, Fan; Lu, Juan; Peng, Xiaohong; Wang, Jie; Liu, Xiong; Chen, Xiaomei; Jiang, Yiqi; Li, Xiangping; Zhang, Bao","","","","JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH","JAN 22 2016","2016","35","","","","","","","17","10.1186/s13046-016-0292-4","","","14","4.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","0"
"Deficiency of Adenosine Deaminase 2 Causes Antibody Deficiency","Schepp, Johanna; Bulashevska, Alla; Mannhardt-Laakmann, Wilma; Cao, Hongzhi; Yang, Fang; Seidl, Maximilian; Kelly, Susan; Hershfield, Michael; Grimbacher, Bodo","","","","JOURNAL OF CLINICAL IMMUNOLOGY","APR 2016","2016","36","3","","","","179","186","","10.1007/s10875-016-0245-x","","","13","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","0"
"Mitochondrial metagenomics: letting the genes out of the bottle","Crampton-Platt, Alex; Yu, Douglas W.; Zhou, Xin; Vogler, Alfried P.","","","","GIGASCIENCE","MAR 22 2016","2016","5","","","","","","","15","10.1186/s13742-016-0120-y","","","13","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","0"
"Functional and topological diversity of LOV domain photoreceptors","Glantz, Spencer T.; Carpenter, Eric J.; Melkonian, Michael; Gardner, Kevin H.; Boyden, Edward S.; Wong, Gane Ka-Shu; Chow, Brian Y.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","MAR 15 2016","2016","113","11","","","","E1442","E1451","","10.1073/pnas.1509428113","","","13","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","0"
"The Sinocyclocheilus cavefish genome provides insights into cave adaptation","Yang, Junxing; Chen, Xiaoli; Bai, Jie; Fang, Dongming; Qiu, Ying; Jiang, Wansheng; Yuan, Hui; Bian, Chao; Lu, Jiang; He, Shiyang; Pan, Xiaofu; Zhang, Yaolei; Wang, Xiaoai; You, Xinxin; Wang, Yongsi; Sun, Ying; Mao, Danqing; Liu, Yong; Fan, Guangyi; Zhang, He; Chen, Xiaoyong; Zhang, Xinhui; Zheng, Lanping; Wang, Jintu; Cheng, Le; Chen, Jieming; Ruan, Zhiqiang; Li, Jia; Yu, Hui; Peng, Chao; Ma, Xingyu; Xu, Junmin; He, You; Xu, Zhengfeng; Xu, Pao; Wang, Jian; Yang, Huanming; Wang, Jun; Whitten, Tony; Xu, Xun; Shi, Qiong","","","","BMC BIOLOGY","JAN 4 2016","2016","14","","","","","","","1","10.1186/s12915-015-0223-4","","","13","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","0"
